Path,Current Value,Recommended Fix
/products/20mg-momo-salts-10ml-nic-salts-50vg-50pg,https://vapourism.myshopify.com/products/20mg-momo-salts-10ml-nic-salts-50vg-50pg,https://www.vapourism.co.uk/products/20mg-momo-salts-10ml-nic-salts-50vg-50pg
/products/horizontech-falcon-ii-replacement-coils-0-14ohm,https://vapourism.myshopify.com/products/horizontech-falcon-ii-replacement-coils-0-14ohm,https://www.vapourism.co.uk/products/horizontech-falcon-ii-replacement-coils-0-14ohm
/products/nootrocan-375mg-full-spectrum-cbd-nootropic-dried-fruits-150g-buy-1-get-1-free,https://vapourism.myshopify.com/products/nootrocan-375mg-full-spectrum-cbd-nootropic-dried-fruits-150g-buy-1-get-1-free,https://www.vapourism.co.uk/products/nootrocan-375mg-full-spectrum-cbd-nootropic-dried-fruits-150g-buy-1-get-1-free
/products/britannia-gold-18mg-10ml-e-liquids-40vg-60pg,https://vapourism.myshopify.com/products/britannia-gold-18mg-10ml-e-liquids-40vg-60pg,https://www.vapourism.co.uk/products/britannia-gold-18mg-10ml-e-liquids-40vg-60pg
/products/20mg-drifter-bar-salts-10ml-50vg-50pg,https://vapourism.myshopify.com/products/20mg-drifter-bar-salts-10ml-50vg-50pg,https://www.vapourism.co.uk/products/20mg-drifter-bar-salts-10ml-50vg-50pg
/products/0mg-deez-dnuts-100ml-shortfill-70vg-30pg,https://vapourism.myshopify.com/products/0mg-deez-dnuts-100ml-shortfill-70vg-30pg,https://www.vapourism.co.uk/products/0mg-deez-dnuts-100ml-shortfill-70vg-30pg
/products/realest-cbd-2000mg-cbg-e-liquid-booster-shot-10ml-buy-1-get-1-free,https://vapourism.myshopify.com/products/realest-cbd-2000mg-cbg-e-liquid-booster-shot-10ml-buy-1-get-1-free,https://www.vapourism.co.uk/products/realest-cbd-2000mg-cbg-e-liquid-booster-shot-10ml-buy-1-get-1-free
/products/cannawater-cannabis-infused-lemon-citrus-sparkling-water-250ml,https://vapourism.myshopify.com/products/cannawater-cannabis-infused-lemon-citrus-sparkling-water-250ml,https://www.vapourism.co.uk/products/cannawater-cannabis-infused-lemon-citrus-sparkling-water-250ml
/products/canbe-3000mg-cbd-full-spectrum-natural-oil-30ml,https://vapourism.myshopify.com/products/canbe-3000mg-cbd-full-spectrum-natural-oil-30ml,https://www.vapourism.co.uk/products/canbe-3000mg-cbd-full-spectrum-natural-oil-30ml
/products/vita-canna-500mg-cbd-joint-cream-50ml-buy-1-get-1-free,https://vapourism.myshopify.com/products/vita-canna-500mg-cbd-joint-cream-50ml-buy-1-get-1-free,https://www.vapourism.co.uk/products/vita-canna-500mg-cbd-joint-cream-50ml-buy-1-get-1-free
/products/hempthy-1000mg-cbd-sugar-free-gummies-50-pieces,https://vapourism.myshopify.com/products/hempthy-1000mg-cbd-sugar-free-gummies-50-pieces,https://www.vapourism.co.uk/products/hempthy-1000mg-cbd-sugar-free-gummies-50-pieces
/products/10mg-lost-liq-nic-salts-50vg-50pg,https://vapourism.myshopify.com/products/10mg-lost-liq-nic-salts-50vg-50pg,https://www.vapourism.co.uk/products/10mg-lost-liq-nic-salts-50vg-50pg
/products/freemax-maxpod-3-15w-kit,https://vapourism.myshopify.com/products/freemax-maxpod-3-15w-kit,https://www.vapourism.co.uk/products/freemax-maxpod-3-15w-kit
/products/orange-county-cbd-6000mg-30ml-mct-oil-organic-coconut-oil,https://vapourism.myshopify.com/products/orange-county-cbd-6000mg-30ml-mct-oil-organic-coconut-oil,https://www.vapourism.co.uk/products/orange-county-cbd-6000mg-30ml-mct-oil-organic-coconut-oil
/products/cbd-asylum-1000mg-absolute-cbd-oil-20ml-buy-1-get-2-free,https://vapourism.myshopify.com/products/cbd-asylum-1000mg-absolute-cbd-oil-20ml-buy-1-get-2-free,https://www.vapourism.co.uk/products/cbd-asylum-1000mg-absolute-cbd-oil-20ml-buy-1-get-2-free
/products/5mg-bar-juice-5000-nic-salts-10ml-40vg-60pg,https://vapourism.myshopify.com/products/5mg-bar-juice-5000-nic-salts-10ml-40vg-60pg,https://www.vapourism.co.uk/products/5mg-bar-juice-5000-nic-salts-10ml-40vg-60pg
/products/0mg-imp-jar-imp20-100ml-shortfill-50vg-50pg,https://vapourism.myshopify.com/products/0mg-imp-jar-imp20-100ml-shortfill-50vg-50pg,https://www.vapourism.co.uk/products/0mg-imp-jar-imp20-100ml-shortfill-50vg-50pg
/products/access-cbd-1200mg-cbd-broad-spectrum-oil-30ml,https://vapourism.myshopify.com/products/access-cbd-1200mg-cbd-broad-spectrum-oil-30ml,https://www.vapourism.co.uk/products/access-cbd-1200mg-cbd-broad-spectrum-oil-30ml
/products/nkd-truth-37-5mg-cbd-rapid-self-tan-100ml,https://vapourism.myshopify.com/products/nkd-truth-37-5mg-cbd-rapid-self-tan-100ml,https://www.vapourism.co.uk/products/nkd-truth-37-5mg-cbd-rapid-self-tan-100ml
/products/elixir-100ml-shortfill-0mg-70vg-30pg,https://vapourism.myshopify.com/products/elixir-100ml-shortfill-0mg-70vg-30pg,https://www.vapourism.co.uk/products/elixir-100ml-shortfill-0mg-70vg-30pg
/products/tick-tock-recharge-mini-2k-prefilled-pods-2000-puffs,https://vapourism.myshopify.com/products/tick-tock-recharge-mini-2k-prefilled-pods-2000-puffs,https://www.vapourism.co.uk/products/tick-tock-recharge-mini-2k-prefilled-pods-2000-puffs
/products/1-step-cbd-1000mg-broad-spectrum-cbd-shot-10ml,https://vapourism.myshopify.com/products/1-step-cbd-1000mg-broad-spectrum-cbd-shot-10ml,https://www.vapourism.co.uk/products/1-step-cbd-1000mg-broad-spectrum-cbd-shot-10ml
/products/20mg-titan-x-10k-puff-prefilled-pods,https://vapourism.myshopify.com/products/20mg-titan-x-10k-puff-prefilled-pods,https://www.vapourism.co.uk/products/20mg-titan-x-10k-puff-prefilled-pods
/products/10mg-riot-connex-vape-device-1200-puffs,https://vapourism.myshopify.com/products/10mg-riot-connex-vape-device-1200-puffs,https://www.vapourism.co.uk/products/10mg-riot-connex-vape-device-1200-puffs
/products/doozy-vape-co-seriously-nice-100ml-shortfill-0mg-70vg-30pg,https://vapourism.myshopify.com/products/doozy-vape-co-seriously-nice-100ml-shortfill-0mg-70vg-30pg,https://www.vapourism.co.uk/products/doozy-vape-co-seriously-nice-100ml-shortfill-0mg-70vg-30pg
/products/12mg-v4-vapour-freebase-e-liquid-10ml-50vg-50pg,https://vapourism.myshopify.com/products/12mg-v4-vapour-freebase-e-liquid-10ml-50vg-50pg,https://www.vapourism.co.uk/products/12mg-v4-vapour-freebase-e-liquid-10ml-50vg-50pg
/products/major-flavour-best-of-blue-100ml-shortfill-0mg-70vg-30pg,https://vapourism.myshopify.com/products/major-flavour-best-of-blue-100ml-shortfill-0mg-70vg-30pg,https://www.vapourism.co.uk/products/major-flavour-best-of-blue-100ml-shortfill-0mg-70vg-30pg
/products/why-so-cbd-1200mg-broad-spectrum-cbd-natural-oil-30ml,https://vapourism.myshopify.com/products/why-so-cbd-1200mg-broad-spectrum-cbd-natural-oil-30ml,https://www.vapourism.co.uk/products/why-so-cbd-1200mg-broad-spectrum-cbd-natural-oil-30ml
/products/realest-cbd-2400mg-broad-spectrum-cbd-mct-oil-30ml-buy-1-get-1-free,https://vapourism.myshopify.com/products/realest-cbd-2400mg-broad-spectrum-cbd-mct-oil-30ml-buy-1-get-1-free,https://www.vapourism.co.uk/products/realest-cbd-2400mg-broad-spectrum-cbd-mct-oil-30ml-buy-1-get-1-free
/products/nkd-30mg-cbd-speciality-shaving-soap-100g-honey-tobacco-buy-1-get-1-free,https://vapourism.myshopify.com/products/nkd-30mg-cbd-speciality-shaving-soap-100g-honey-tobacco-buy-1-get-1-free,https://www.vapourism.co.uk/products/nkd-30mg-cbd-speciality-shaving-soap-100g-honey-tobacco-buy-1-get-1-free
/products/10mg-slushie-bar-xtra-nic-salt-10ml-50vg-50pg,https://vapourism.myshopify.com/products/10mg-slushie-bar-xtra-nic-salt-10ml-50vg-50pg,https://www.vapourism.co.uk/products/10mg-slushie-bar-xtra-nic-salt-10ml-50vg-50pg
/products/20mg-ezee-e-cigarette-cartridges-menthol-1050-puffs,https://vapourism.myshopify.com/products/20mg-ezee-e-cigarette-cartridges-menthol-1050-puffs,https://www.vapourism.co.uk/products/20mg-ezee-e-cigarette-cartridges-menthol-1050-puffs
/products/20mg-habibi-10ml-nic-salt-50vg-50pg,https://vapourism.myshopify.com/products/20mg-habibi-10ml-nic-salt-50vg-50pg,https://www.vapourism.co.uk/products/20mg-habibi-10ml-nic-salt-50vg-50pg
/products/nkd-truth-100mg-cbd-oud-tan-lotion-200ml,https://vapourism.myshopify.com/products/nkd-truth-100mg-cbd-oud-tan-lotion-200ml,https://www.vapourism.co.uk/products/nkd-truth-100mg-cbd-oud-tan-lotion-200ml
/products/20mg-fantasi-bar-salts-ice-10ml-50vg-50pg,https://vapourism.myshopify.com/products/20mg-fantasi-bar-salts-ice-10ml-50vg-50pg,https://www.vapourism.co.uk/products/20mg-fantasi-bar-salts-ice-10ml-50vg-50pg
/products/nectar-peppermint-10-1000mg-full-spectrum-cbd-oil-10ml,https://vapourism.myshopify.com/products/nectar-peppermint-10-1000mg-full-spectrum-cbd-oil-10ml,https://www.vapourism.co.uk/products/nectar-peppermint-10-1000mg-full-spectrum-cbd-oil-10ml
/products/cali-vape-250mg-broad-spectrum-cbd-e-liquid-10ml-60pg-40vg,https://vapourism.myshopify.com/products/cali-vape-250mg-broad-spectrum-cbd-e-liquid-10ml-60pg-40vg,https://www.vapourism.co.uk/products/cali-vape-250mg-broad-spectrum-cbd-e-liquid-10ml-60pg-40vg
/products/1-step-cbd-4000mg-cbd-e-liquid-120ml-buy-1-get-1-free,https://vapourism.myshopify.com/products/1-step-cbd-4000mg-cbd-e-liquid-120ml-buy-1-get-1-free,https://www.vapourism.co.uk/products/1-step-cbd-4000mg-cbd-e-liquid-120ml-buy-1-get-1-free
/products/why-so-cbd-1800mg-broad-spectrum-cbd-vegan-capsules-30-caps,https://vapourism.myshopify.com/products/why-so-cbd-1800mg-broad-spectrum-cbd-vegan-capsules-30-caps,https://www.vapourism.co.uk/products/why-so-cbd-1800mg-broad-spectrum-cbd-vegan-capsules-30-caps
/products/20mg-lost-mary-bm6000-refillable-pod-kit-6000-puffs,https://vapourism.myshopify.com/products/20mg-lost-mary-bm6000-refillable-pod-kit-6000-puffs,https://www.vapourism.co.uk/products/20mg-lost-mary-bm6000-refillable-pod-kit-6000-puffs
/products/the-shroom-shop-reishi-mushroom-45000mg-capsules-90-caps,https://vapourism.myshopify.com/products/the-shroom-shop-reishi-mushroom-45000mg-capsules-90-caps,https://www.vapourism.co.uk/products/the-shroom-shop-reishi-mushroom-45000mg-capsules-90-caps
/products/kloris-400mg-luxury-cbd-balm-30ml,https://vapourism.myshopify.com/products/kloris-400mg-luxury-cbd-balm-30ml,https://www.vapourism.co.uk/products/kloris-400mg-luxury-cbd-balm-30ml
/products/innaree-100mg-cbd-pillow-spray-30ml,https://vapourism.myshopify.com/products/innaree-100mg-cbd-pillow-spray-30ml,https://www.vapourism.co.uk/products/innaree-100mg-cbd-pillow-spray-30ml
/products/the-beemine-lab-3-300mg-cbd-oil-forte-10ml,https://vapourism.myshopify.com/products/the-beemine-lab-3-300mg-cbd-oil-forte-10ml,https://www.vapourism.co.uk/products/the-beemine-lab-3-300mg-cbd-oil-forte-10ml
/products/20mg-vapengin-mercury-nic-salts-10ml-50vg-50pg,https://vapourism.myshopify.com/products/20mg-vapengin-mercury-nic-salts-10ml-50vg-50pg,https://www.vapourism.co.uk/products/20mg-vapengin-mercury-nic-salts-10ml-50vg-50pg
/products/innokin-endura-t22-pro-kit,https://vapourism.myshopify.com/products/innokin-endura-t22-pro-kit,https://www.vapourism.co.uk/products/innokin-endura-t22-pro-kit
/products/20mg-al-fakher-mini-3k-refill-pods,https://vapourism.myshopify.com/products/20mg-al-fakher-mini-3k-refill-pods,https://www.vapourism.co.uk/products/20mg-al-fakher-mini-3k-refill-pods
/products/10mg-twist-nic-salt-10ml-50vg-50pg,https://vapourism.myshopify.com/products/10mg-twist-nic-salt-10ml-50vg-50pg,https://www.vapourism.co.uk/products/10mg-twist-nic-salt-10ml-50vg-50pg
/products/aspire-minican-replacement-pods-two-pack-2ml-0-8ohm-1-2ohm,https://vapourism.myshopify.com/products/aspire-minican-replacement-pods-two-pack-2ml-0-8ohm-1-2ohm,https://www.vapourism.co.uk/products/aspire-minican-replacement-pods-two-pack-2ml-0-8ohm-1-2ohm
/collections/zyn-nicotine-pouches,https://vapourism.myshopify.com/collections/zyn-nicotine-pouches,https://www.vapourism.co.uk/collections/zyn-nicotine-pouches
/products/10mg-riot-squad-bar-edtn-10ml-nic-salts-50vg-50pg,https://vapourism.myshopify.com/products/10mg-riot-squad-bar-edtn-10ml-nic-salts-50vg-50pg,https://www.vapourism.co.uk/products/10mg-riot-squad-bar-edtn-10ml-nic-salts-50vg-50pg
/products/46-9mg-kurwa-killer-nicotine-pouches-20-pouches,https://vapourism.myshopify.com/products/46-9mg-kurwa-killer-nicotine-pouches-20-pouches,https://www.vapourism.co.uk/products/46-9mg-kurwa-killer-nicotine-pouches-20-pouches
/products/why-so-cbd-3000mg-broad-spectrum-cbd-natural-oil-30ml,https://vapourism.myshopify.com/products/why-so-cbd-3000mg-broad-spectrum-cbd-natural-oil-30ml,https://www.vapourism.co.uk/products/why-so-cbd-3000mg-broad-spectrum-cbd-natural-oil-30ml
/products/purple-dank-1000mg-cbd-raw-paste-with-natural-terpenes-girl-scout-cookies-buy-1-get-1-free,https://vapourism.myshopify.com/products/purple-dank-1000mg-cbd-raw-paste-with-natural-terpenes-girl-scout-cookies-buy-1-get-1-free,https://www.vapourism.co.uk/products/purple-dank-1000mg-cbd-raw-paste-with-natural-terpenes-girl-scout-cookies-buy-1-get-1-free
/products/voyager-bamboo-toothbrush,https://vapourism.myshopify.com/products/voyager-bamboo-toothbrush,https://www.vapourism.co.uk/products/voyager-bamboo-toothbrush
/products/voopoo-pnp-replacement-pods-large,https://vapourism.myshopify.com/products/voopoo-pnp-replacement-pods-large,https://www.vapourism.co.uk/products/voopoo-pnp-replacement-pods-large
/products/1-step-cbd-30000mg-natural-pet-hemp-oil-30ml,https://vapourism.myshopify.com/products/1-step-cbd-30000mg-natural-pet-hemp-oil-30ml,https://www.vapourism.co.uk/products/1-step-cbd-30000mg-natural-pet-hemp-oil-30ml
/products/20mg-geek-bar-up-10000-replacement-pods,https://vapourism.myshopify.com/products/20mg-geek-bar-up-10000-replacement-pods,https://www.vapourism.co.uk/products/20mg-geek-bar-up-10000-replacement-pods
/products/0mg-ohm-boy-60ml-longfills-50vg-50pg-1,https://vapourism.myshopify.com/products/0mg-ohm-boy-60ml-longfills-50vg-50pg-1,https://www.vapourism.co.uk/products/0mg-ohm-boy-60ml-longfills-50vg-50pg-1
/products/nectar-peppermint-20-2000mg-full-spectrum-cbd-oil-10ml,https://vapourism.myshopify.com/products/nectar-peppermint-20-2000mg-full-spectrum-cbd-oil-10ml,https://www.vapourism.co.uk/products/nectar-peppermint-20-2000mg-full-spectrum-cbd-oil-10ml
/products/0mg-ohm-brew-bar-series-double-brew-100ml-shortfill-50vg-50pg,https://vapourism.myshopify.com/products/0mg-ohm-brew-bar-series-double-brew-100ml-shortfill-50vg-50pg,https://www.vapourism.co.uk/products/0mg-ohm-brew-bar-series-double-brew-100ml-shortfill-50vg-50pg
/products/imp-jar-select-10k-refillable-pod-vape-kit,https://vapourism.myshopify.com/products/imp-jar-select-10k-refillable-pod-vape-kit,https://www.vapourism.co.uk/products/imp-jar-select-10k-refillable-pod-vape-kit
/products/0mg-riot-squad-original-shortfill-50ml-70vg-30pg,https://vapourism.myshopify.com/products/0mg-riot-squad-original-shortfill-50ml-70vg-30pg,https://www.vapourism.co.uk/products/0mg-riot-squad-original-shortfill-50ml-70vg-30pg
/products/5mg-mr-wicks-nic-salts-10ml-50vg-50pg,https://vapourism.myshopify.com/products/5mg-mr-wicks-nic-salts-10ml-50vg-50pg,https://www.vapourism.co.uk/products/5mg-mr-wicks-nic-salts-10ml-50vg-50pg
/products/elf-bar-elfa-pro-20mg-replacement-prefilled-pods-2ml-1200-puffs-2-pcs,https://vapourism.myshopify.com/products/elf-bar-elfa-pro-20mg-replacement-prefilled-pods-2ml-1200-puffs-2-pcs,https://www.vapourism.co.uk/products/elf-bar-elfa-pro-20mg-replacement-prefilled-pods-2ml-1200-puffs-2-pcs
/products/eos-15mg-strong-nicotine-pouches-20-pouches,https://vapourism.myshopify.com/products/eos-15mg-strong-nicotine-pouches-20-pouches,https://www.vapourism.co.uk/products/eos-15mg-strong-nicotine-pouches-20-pouches
/products/orange-county-cbd-1000mg-active-heat-balm-50ml,https://vapourism.myshopify.com/products/orange-county-cbd-1000mg-active-heat-balm-50ml,https://www.vapourism.co.uk/products/orange-county-cbd-1000mg-active-heat-balm-50ml
/products/purple-crystals-by-purple-dank-1000mg-cbd-crystals-original-terpsolate-buy-1-get-1-free,https://vapourism.myshopify.com/products/purple-crystals-by-purple-dank-1000mg-cbd-crystals-original-terpsolate-buy-1-get-1-free,https://www.vapourism.co.uk/products/purple-crystals-by-purple-dank-1000mg-cbd-crystals-original-terpsolate-buy-1-get-1-free
/products/1-step-cbd-250mg-full-spectrum-cbd-lime-taffy-grab-bag-150g,https://vapourism.myshopify.com/products/1-step-cbd-250mg-full-spectrum-cbd-lime-taffy-grab-bag-150g,https://www.vapourism.co.uk/products/1-step-cbd-250mg-full-spectrum-cbd-lime-taffy-grab-bag-150g
/products/purity-300mg-full-spectrum-cbd-vegan-gummies-150g,https://vapourism.myshopify.com/products/purity-300mg-full-spectrum-cbd-vegan-gummies-150g,https://www.vapourism.co.uk/products/purity-300mg-full-spectrum-cbd-vegan-gummies-150g
/products/the-pink-series-by-dr-vapes-50ml-shortfill-0mg-78vg-22pg,https://vapourism.myshopify.com/products/the-pink-series-by-dr-vapes-50ml-shortfill-0mg-78vg-22pg,https://www.vapourism.co.uk/products/the-pink-series-by-dr-vapes-50ml-shortfill-0mg-78vg-22pg
/products/the-shroom-shop-poria-cocos-45000mg-capsules-90-caps,https://vapourism.myshopify.com/products/the-shroom-shop-poria-cocos-45000mg-capsules-90-caps,https://www.vapourism.co.uk/products/the-shroom-shop-poria-cocos-45000mg-capsules-90-caps
/products/cbd-asylum-infuse-5000mg-cbd-natural-oil-30ml-buy-1-get-2-free,https://vapourism.myshopify.com/products/cbd-asylum-infuse-5000mg-cbd-natural-oil-30ml-buy-1-get-2-free,https://www.vapourism.co.uk/products/cbd-asylum-infuse-5000mg-cbd-natural-oil-30ml-buy-1-get-2-free
/products/500mg-equilibrium-cbd-oil-10ml-vanilla-flavour,https://vapourism.myshopify.com/products/500mg-equilibrium-cbd-oil-10ml-vanilla-flavour,https://www.vapourism.co.uk/products/500mg-equilibrium-cbd-oil-10ml-vanilla-flavour
/products/aisu-tokyo-series-by-zap-juice-50ml-shortfill-0mg-70vg-30pg,https://vapourism.myshopify.com/products/aisu-tokyo-series-by-zap-juice-50ml-shortfill-0mg-70vg-30pg,https://www.vapourism.co.uk/products/aisu-tokyo-series-by-zap-juice-50ml-shortfill-0mg-70vg-30pg
/products/britannia-gold-12mg-10ml-e-liquids-40vg-60pg,https://vapourism.myshopify.com/products/britannia-gold-12mg-10ml-e-liquids-40vg-60pg,https://www.vapourism.co.uk/products/britannia-gold-12mg-10ml-e-liquids-40vg-60pg
/products/11mg-ubbs-watermelon-strong-nicotine-pouches-20-pouches,https://vapourism.myshopify.com/products/11mg-ubbs-watermelon-strong-nicotine-pouches-20-pouches,https://www.vapourism.co.uk/products/11mg-ubbs-watermelon-strong-nicotine-pouches-20-pouches
/products/cbd-by-british-cannabis-500mg-cbd-rescue-cream-50ml,https://vapourism.myshopify.com/products/cbd-by-british-cannabis-500mg-cbd-rescue-cream-50ml,https://www.vapourism.co.uk/products/cbd-by-british-cannabis-500mg-cbd-rescue-cream-50ml
/products/khree-ufo-replacement-pods,https://vapourism.myshopify.com/products/khree-ufo-replacement-pods,https://www.vapourism.co.uk/products/khree-ufo-replacement-pods
/products/11mg-velo-mild-strength-nicotine-pouches-20-pouches,https://vapourism.myshopify.com/products/11mg-velo-mild-strength-nicotine-pouches-20-pouches,https://www.vapourism.co.uk/products/11mg-velo-mild-strength-nicotine-pouches-20-pouches
/products/10mg-ske-crystal-original-10ml-nic-salts-50vg-50pg,https://vapourism.myshopify.com/products/10mg-ske-crystal-original-10ml-nic-salts-50vg-50pg,https://www.vapourism.co.uk/products/10mg-ske-crystal-original-10ml-nic-salts-50vg-50pg
/products/aztec-cbd-2-x-1000mg-cartridge-kit-1ml,https://vapourism.myshopify.com/products/aztec-cbd-2-x-1000mg-cartridge-kit-1ml,https://www.vapourism.co.uk/products/aztec-cbd-2-x-1000mg-cartridge-kit-1ml
/products/cbd-by-british-cannabis-300mg-cbd-oral-capsules-30-caps-physio,https://vapourism.myshopify.com/products/cbd-by-british-cannabis-300mg-cbd-oral-capsules-30-caps-physio,https://www.vapourism.co.uk/products/cbd-by-british-cannabis-300mg-cbd-oral-capsules-30-caps-physio
/products/0mg-ruthless-essentials-100ml-shortfill-60vg-40pg,https://vapourism.myshopify.com/products/0mg-ruthless-essentials-100ml-shortfill-60vg-40pg,https://www.vapourism.co.uk/products/0mg-ruthless-essentials-100ml-shortfill-60vg-40pg
/products/purple-crystals-by-purple-dank-1000mg-cbd-crystals-mango-kush-buy-1-get-1-free,https://vapourism.myshopify.com/products/purple-crystals-by-purple-dank-1000mg-cbd-crystals-mango-kush-buy-1-get-1-free,https://www.vapourism.co.uk/products/purple-crystals-by-purple-dank-1000mg-cbd-crystals-mango-kush-buy-1-get-1-free
/products/uk-flavour-pure-terpenes-sativa-5ml,https://vapourism.myshopify.com/products/uk-flavour-pure-terpenes-sativa-5ml,https://www.vapourism.co.uk/products/uk-flavour-pure-terpenes-sativa-5ml
/products/orange-county-cbd-500mg-full-spectrum-cbd-oil-10ml,https://vapourism.myshopify.com/products/orange-county-cbd-500mg-full-spectrum-cbd-oil-10ml,https://www.vapourism.co.uk/products/orange-county-cbd-500mg-full-spectrum-cbd-oil-10ml
/products/20mg-zeltu-x3-pod-2ml,https://vapourism.myshopify.com/products/20mg-zeltu-x3-pod-2ml,https://www.vapourism.co.uk/products/20mg-zeltu-x3-pod-2ml
/products/20mg-titan-x-10k-puff-prefilled-pod-vape-kit,https://vapourism.myshopify.com/products/20mg-titan-x-10k-puff-prefilled-pod-vape-kit,https://www.vapourism.co.uk/products/20mg-titan-x-10k-puff-prefilled-pod-vape-kit
/products/cbd-by-british-cannabis-500mg-cbd-vape-e-liquid-10ml,https://vapourism.myshopify.com/products/cbd-by-british-cannabis-500mg-cbd-vape-e-liquid-10ml,https://www.vapourism.co.uk/products/cbd-by-british-cannabis-500mg-cbd-vape-e-liquid-10ml
/products/43mg-cuba-black-nicotine-pouches-25-pouches,https://vapourism.myshopify.com/products/43mg-cuba-black-nicotine-pouches-25-pouches,https://www.vapourism.co.uk/products/43mg-cuba-black-nicotine-pouches-25-pouches
/products/20mg-flumlite-nic-salt-60pg-40vg,https://vapourism.myshopify.com/products/20mg-flumlite-nic-salt-60pg-40vg,https://www.vapourism.co.uk/products/20mg-flumlite-nic-salt-60pg-40vg
/products/imp-jar-select-replacement-pods-2ml-2-pcs-0-8ohm,https://vapourism.myshopify.com/products/imp-jar-select-replacement-pods-2ml-2-pcs-0-8ohm,https://www.vapourism.co.uk/products/imp-jar-select-replacement-pods-2ml-2-pcs-0-8ohm
/products/2mg-angel-by-vapes-bars-medium-nicotine-lozenges-20-lozenges,https://vapourism.myshopify.com/products/2mg-angel-by-vapes-bars-medium-nicotine-lozenges-20-lozenges,https://www.vapourism.co.uk/products/2mg-angel-by-vapes-bars-medium-nicotine-lozenges-20-lozenges
/products/6mg-nic-nac-naturals-nicotine-15-lozenge-tablets-buy-2-get-1-free,https://vapourism.myshopify.com/products/6mg-nic-nac-naturals-nicotine-15-lozenge-tablets-buy-2-get-1-free,https://www.vapourism.co.uk/products/6mg-nic-nac-naturals-nicotine-15-lozenge-tablets-buy-2-get-1-free
/products/canbe-800mg-cbd-muscle-joint-balm-50ml,https://vapourism.myshopify.com/products/canbe-800mg-cbd-muscle-joint-balm-50ml,https://www.vapourism.co.uk/products/canbe-800mg-cbd-muscle-joint-balm-50ml
/products/velo-nicotine-pouches-past-best-before-date-various-strengths-flavours,https://vapourism.myshopify.com/products/velo-nicotine-pouches-past-best-before-date-various-strengths-flavours,https://www.vapourism.co.uk/products/velo-nicotine-pouches-past-best-before-date-various-strengths-flavours
/products/uk-flavour-pure-terpenes-sativa-10ml,https://vapourism.myshopify.com/products/uk-flavour-pure-terpenes-sativa-10ml,https://www.vapourism.co.uk/products/uk-flavour-pure-terpenes-sativa-10ml
/products/freemax-onnix-2-15w-kit,https://vapourism.myshopify.com/products/freemax-onnix-2-15w-kit,https://www.vapourism.co.uk/products/freemax-onnix-2-15w-kit
/products/20mg-ezee-pod-tobacco-replacement-prefilled-pod-2ml-1200-puffs-2-pcs,https://vapourism.myshopify.com/products/20mg-ezee-pod-tobacco-replacement-prefilled-pod-2ml-1200-puffs-2-pcs,https://www.vapourism.co.uk/products/20mg-ezee-pod-tobacco-replacement-prefilled-pod-2ml-1200-puffs-2-pcs
/products/nebula-fuzion-mouthpiece,https://vapourism.myshopify.com/products/nebula-fuzion-mouthpiece,https://www.vapourism.co.uk/products/nebula-fuzion-mouthpiece
/collections/hayati-pro-ultra,https://vapourism.myshopify.com/collections/hayati-pro-ultra,https://www.vapourism.co.uk/collections/hayati-pro-ultra
/products/vgod-50ml-shortfill-0mg-70vg-30pg,https://vapourism.myshopify.com/products/vgod-50ml-shortfill-0mg-70vg-30pg,https://www.vapourism.co.uk/products/vgod-50ml-shortfill-0mg-70vg-30pg
/products/cbd-asylum-3000mg-cbd-max-tablets-100-caps-buy-1-get-2-free,https://vapourism.myshopify.com/products/cbd-asylum-3000mg-cbd-max-tablets-100-caps-buy-1-get-2-free,https://www.vapourism.co.uk/products/cbd-asylum-3000mg-cbd-max-tablets-100-caps-buy-1-get-2-free
/products/aztec-cbd-isolate-90-1000mg-cbd-1g,https://vapourism.myshopify.com/products/aztec-cbd-isolate-90-1000mg-cbd-1g,https://www.vapourism.co.uk/products/aztec-cbd-isolate-90-1000mg-cbd-1g
/products/nitecore-new-i4-intellicharger,https://vapourism.myshopify.com/products/nitecore-new-i4-intellicharger,https://www.vapourism.co.uk/products/nitecore-new-i4-intellicharger
/products/10mg-ivg-intense-10ml-nic-salt-50vg-50pg,https://vapourism.myshopify.com/products/10mg-ivg-intense-10ml-nic-salt-50vg-50pg,https://www.vapourism.co.uk/products/10mg-ivg-intense-10ml-nic-salt-50vg-50pg
/products/1-step-cbd-1000mg-cbd-e-liquid-120ml-buy-1-get-1-free,https://vapourism.myshopify.com/products/1-step-cbd-1000mg-cbd-e-liquid-120ml-buy-1-get-1-free,https://www.vapourism.co.uk/products/1-step-cbd-1000mg-cbd-e-liquid-120ml-buy-1-get-1-free
/products/innaree-750mg-cbd-muscle-rub-150ml,https://vapourism.myshopify.com/products/innaree-750mg-cbd-muscle-rub-150ml,https://www.vapourism.co.uk/products/innaree-750mg-cbd-muscle-rub-150ml
/products/the-shroom-shop-enhanced-relief-67500mg-capsules-90-caps,https://vapourism.myshopify.com/products/the-shroom-shop-enhanced-relief-67500mg-capsules-90-caps,https://www.vapourism.co.uk/products/the-shroom-shop-enhanced-relief-67500mg-capsules-90-caps
